system:index,20250601_aod_20250601,20250601_cloud_20250601,20250601_no2_20250601,20250602_aod_20250602,20250602_cloud_20250602,20250602_no2_20250602,20250603_aod_20250603,20250603_cloud_20250603,20250603_no2_20250603,20250604_aod_20250604,20250604_cloud_20250604,20250604_no2_20250604,20250605_aod_20250605,20250605_cloud_20250605,20250605_no2_20250605,20250606_aod_20250606,20250606_cloud_20250606,20250606_no2_20250606,20250607_aod_20250607,20250607_cloud_20250607,20250607_no2_20250607,20250608_aod_20250608,20250608_cloud_20250608,20250608_no2_20250608,20250609_aod_20250609,20250609_cloud_20250609,20250609_no2_20250609,20250610_aod_20250610,20250610_cloud_20250610,20250610_no2_20250610,20250611_aod_20250611,20250611_cloud_20250611,20250611_no2_20250611,20250612_aod_20250612,20250612_cloud_20250612,20250612_no2_20250612,20250613_aod_20250613,20250613_cloud_20250613,20250613_no2_20250613,20250614_aod_20250614,20250614_cloud_20250614,20250614_no2_20250614,20250615_aod_20250615,20250615_cloud_20250615,20250615_no2_20250615,20250616_aod_20250616,20250616_cloud_20250616,20250616_no2_20250616,20250617_aod_20250617,20250617_cloud_20250617,20250617_no2_20250617,20250618_aod_20250618,20250618_cloud_20250618,20250618_no2_20250618,20250619_aod_20250619,20250619_cloud_20250619,20250619_no2_20250619,20250620_aod_20250620,20250620_cloud_20250620,20250620_no2_20250620,20250621_aod_20250621,20250621_cloud_20250621,20250621_no2_20250621,20250622_aod_20250622,20250622_cloud_20250622,20250622_no2_20250622,20250623_aod_20250623,20250623_cloud_20250623,20250623_no2_20250623,20250624_aod_20250624,20250624_cloud_20250624,20250624_no2_20250624,20250625_aod_20250625,20250625_cloud_20250625,20250625_no2_20250625,20250626_aod_20250626,20250626_cloud_20250626,20250626_no2_20250626,20250627_aod_20250627,20250627_cloud_20250627,20250627_no2_20250627,20250628_aod_20250628,20250628_cloud_20250628,20250628_no2_20250628,20250629_aod_20250629,20250629_cloud_20250629,20250629_no2_20250629,20250630_aod_20250630,20250630_cloud_20250630,20250630_no2_20250630,bottom,col_index,grid_id,id,latitude,left,longitude,right,row_index,sort_key,top,.geo
00000000000000000065,0.6959736842105263,0.1544651389122077,2.929875699919777E-5,0.44549068322981367,0.9554007925922722,,0.4426240601503759,0.747160945212277,,,0.09893646357410454,3.707259881738182E-5,,0.30895328401091665,3.997958519161035E-5,0.6326866952789699,0.1145786948671238,1.9638580579490236E-5,0.8196804511278195,0.29479265213013983,1.5933437680360628E-5,,0.01151406955960212,4.004317821272439E-5,,1.0000000000000437,,,,,,0.7188486503840984,,,0.8724961325577585,,,0.9999999988366499,,,1.0000000000000437,,,0.9999999993741524,,,0.99999999113163,,,0.49574640393259306,,,0.42704868316652256,,,1.0000000000001312,,,0.16480885109767757,2.6749779914153263E-5,,0.4896436929702972,,,0.25976418979564897,2.210460882535568E-5,,1.0000000000002118,,,1.0000000000000437,,,0.33757486939431713,2.695824514376117E-5,,1.0000000006293703,,,0.5250968951920422,,,0.3688558584872379,,,0.9999999954533763,,,1.0000000000000437,,1942644.4222,7,HYD_0102,321,17.556445143590437,213391.0724,78.30483590891266,214391.0724,5,50007,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.30019581348799,17.551868931437035],[78.30960900355984,17.55199381170518],[78.30947524145255,17.561023506863176],[78.30006203927144,17.560894206153332],[78.30019581348799,17.551868931437035]]]}"
00000000000000000066,0.6920187265917603,0.15446513891212876,2.9298756999182797E-5,0.3366363636363636,0.9558711856605865,,0.436300395256917,0.6774483266848644,,,0.0864935900766916,3.4222609401266807E-5,,0.310269981622551,,0.6414059829059828,0.09718210254739644,2.0524436997295343E-5,0.8153970037453184,0.29479265212998923,1.5933437680352486E-5,,0.011514069786658717,3.6091748021333545E-5,,0.9999999999995328,,,,,,0.7615840528893818,,,0.8778349405114255,,,0.9999999760770015,,,0.9999999999995328,,,0.9999999982847787,,,0.9999999999995328,,,0.4957464039323398,,,0.4270486831663044,,,0.9999999999997763,,,0.13641093308140403,2.5480816171079427E-5,,0.4896436929700471,,,0.2577271821857639,1.9092488466641223E-5,,0.999999999999723,,,0.9999999999995328,,,0.33757486939414466,2.6958245143747402E-5,,0.9999999999995328,,,0.5234964529089263,,,0.3688483459502052,,,0.9999999930181838,,,0.9999999999995328,,1942644.4222,8,HYD_0103,366,17.556573335463327,214391.0724,78.31424871290127,215391.0724,5,50008,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.30960900355984,17.55199381170518],[78.31902220963643,17.552123109459096],[78.31888837279944,17.56115286503649],[78.30947524145255,17.561023506863176],[78.30960900355984,17.55199381170518]]]}"
00000000000000000067,0.6353270676691731,0.1544651389121845,2.929875699919337E-5,0.3833913043478261,0.9572094017578786,,0.435,0.6335298270679903,,,0.10169757895667103,3.1811857466496804E-5,,0.3102699816226629,,0.6379442060085837,0.08333770236810713,2.1229412405693474E-5,0.8037218045112783,0.2947926521300956,1.5933437680358232E-5,,0.011514069786935343,3.584966491529129E-5,,0.9999999999998935,,,,,,0.799340606418134,,,0.9020321702942853,,,0.9999999944705611,,,1.000000000000003,,,0.9999999995498279,,,0.9999999999998935,,,0.4957464039325187,,,0.4270486831664584,,,0.9999999999994793,,,0.16386666482829165,2.5202882578929303E-5,,0.4896430742912734,,,0.2561217479091288,1.6718535004240703E-5,,1.0000000000001776,,,0.9999999999998778,,,0.3351026282698618,2.7136731372833744E-5,,0.9999999999998935,,,0.5220953814571327,,,0.3688416633791311,,,0.9999999951704915,,,0.9999999999998935,,1942644.4222,9,HYD_0104,411,17.556700788481166,215391.0724,78.32366073429992,216391.0724,5,50009,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.31902220963643,17.552123109459096],[78.32843091491351,17.55224802456191],[78.32830151919512,17.561277664051758],[78.31888837279944,17.56115286503649],[78.31902220963643,17.552123109459096]]]}"
00000000000000000068,0.578872180451128,0.15446513891216654,2.929875699918996E-5,0.3925220883534137,0.9588411847750192,,0.425,0.5801131129263539,,,0.12846839087533513,2.7567073522045584E-5,,0.31026998162262676,,0.633,0.06153043179962218,2.2339867076504205E-5,0.7944849624060152,0.2947926521300613,1.593343768035638E-5,,,3.555565854184469E-5,,0.9999999999997772,,,1.0000000198642371,,,0.844570079120031,,,0.9316487232505728,,,0.9999999943755735,,,0.9999999997986663,,,1.0000000012781107,,,0.9999999999997772,,,0.48430197257714436,,,0.4270486831664087,,,0.9999999999991667,,,0.2418093605205008,2.4817152050035895E-5,,0.47705486002145747,,,0.2541692554950148,1.3831387150272907E-5,,1.0000000000000544,,,0.9999999999997958,,,0.3301920411147026,2.74912567365653E-5,,0.9999999999997772,,,0.519616646123518,,,0.36882786257958344,,,0.9999999989255726,,,1.000000000000019,,1942644.4222,10,HYD_0105,456,17.556827522043626,216391.0724,78.33307279269816,217391.0724,5,50010,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.32843091491351,17.55224802456191],[78.33784406362439,17.552377354070536],[78.33771467965606,17.561406969624056],[78.32830151919512,17.561277664051758],[78.32843091491351,17.55224802456191]]]}"
00000000000000000069,0.6010625,0.15446513891220331,2.9298756999196935E-5,0.4,0.9588447809219506,,0.4177678571428572,0.580113112926492,,,0.13680861727016502,2.7993400981623303E-5,,0.3102699816227007,,,0.05860321649928228,2.3152364277809368E-5,0.8176459854014598,0.3433716131813109,1.5933437671158116E-5,,,3.555565854185315E-5,,1.0000000000000153,,,1.000000008894348,,,0.8408993814547994,,,0.9319188624783951,,,0.9999999750870636,,,0.9999999998276347,,,1.0000000061248469,,,1.0000000000000153,,,0.47037004242944225,,,0.42704868316651046,,,1.0000000000000153,,,0.33376298509539565,2.6066419153518156E-5,,0.4089675216469776,,,0.25521494682455514,1.3831387139753264E-5,,0.9999999999999665,,,1.000000000000046,,,0.3282999694347432,2.762785697996193E-5,,1.0000000000000153,,,0.5188362006608982,,,0.3688214097428322,,,0.9999999999999636,,,0.999999999999683,,1942644.4222,11,HYD_0106,501,17.556954604521994,217391.0724,78.34248595391533,218391.0724,5,50011,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.33784406362439,17.552377354070536],[78.34725722540546,17.5525022134178],[78.34712785319854,17.561531804680122],[78.33771467965606,17.561406969624056],[78.33784406362439,17.552377354070536]]]}"
0000000000000000006a,0.631816479400749,0.15446513891227245,2.929875699921005E-5,,0.95884478092238,,0.4161328413284133,0.539014853577375,,,0.136808615954219,3.125614186000352E-5,,0.31026998162283953,,,0.06456555739111138,2.4757786498588686E-5,0.8657047970479705,0.531292510455991,1.5933437688396456E-5,,,3.6250435162721186E-5,,1.000000000000463,,,1.000000000000463,,,0.8428574872720224,,,0.9318276600875198,,,0.999999991254895,,,1.0000000000004616,,,1.0000000073074466,,,1.000000000000463,,,0.4684171974661135,,,0.3759873001092064,4.945237508930259E-5,,1.0000000000017495,,,0.26805890565132146,3.604418200065479E-5,,0.36538521490684284,,,0.2544042037725794,1.3831387147918074E-5,,1.0000000000001474,,,1.000000000000463,,,0.33942250599009705,2.762785655892041E-5,,1.0000000000001414,,,0.5188362002375144,,,0.36902357946812664,,,1.0000000000004492,,,1.0000000000000124,,1942644.4222,12,HYD_0107,546,17.55708056161127,218391.0724,78.3518987492598,219391.0724,5,50012,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.34725722540546,17.5525022134178],[78.35667039927282,17.552631490714223],[78.35654103883866,17.561656702142194],[78.34712785319854,17.561531804680122],[78.34725722540546,17.5525022134178]]]}"
0000000000000000006b,0.6494473684210527,0.14089319754990426,2.8986249479142494E-5,,0.9588447809215783,,0.41600000000000004,0.48688105013538735,,,,3.252572059862965E-5,,0.31186371422078984,,,0.06750886887309417,2.5550303689660283E-5,0.9129661654135339,0.6359459757802498,,,,3.814898363852901E-5,,0.9999999999996269,,,0.9999999999996269,,,0.8182332876974806,,,0.931802868842731,,,1.0000000000001572,,,0.9999999999996269,,,1.0000000175706678,,,0.9999999999996269,,,0.4684171974657219,,,0.2704138557436499,4.945237426191492E-5,,1.0000000000004365,,,0.19241547879495316,4.236487974670649E-5,,0.357038152065881,,,0.2587359871960725,1.3831386912885217E-5,,0.9999999791960491,,,0.9999999999996269,,,0.4505798840783858,2.76278563252489E-5,,0.9999999999994245,,,0.5188362002370805,,,0.3690526187418514,,,0.9999999999996269,,,0.9999999999996269,,1942644.4222,13,HYD_0108,591,17.557207662160287,219391.0724,78.36131268513476,220391.0724,5,50013,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.35667039927282,17.552631490714223],[78.3660834974313,17.55275629247191],[78.36595423559238,17.561786017624655],[78.35654103883866,17.561656702142194],[78.35667039927282,17.552631490714223]]]}"
0000000000000000006c,0.6932397003745319,0.10337006627504035,2.8122241863298635E-5,,0.9588447809221189,,,0.4740863740445087,,,,3.252572059864798E-5,,0.35194265064745783,,,0.0675088688731322,2.555030368967469E-5,0.9181835205992509,0.6359459757806082,,,,3.89491251553483E-5,,1.0000000000001907,,,1.0000000000001907,,,0.7705812480857421,,,0.9318028688432562,,,0.9999999999997884,,,1.0000000000001907,,,1.000000076724703,,,1.0000000000001907,,,0.4684171974659859,,,0.2310989946127378,4.9452373787071675E-5,,1.0000000000001907,,,0.18954214453700816,4.2374733311597885E-5,,0.3431575836097192,,,0.294364159751922,1.3831387502350498E-5,,0.9999999895761101,,,0.9999999764387844,,,0.5098146980535201,2.7627856366611943E-5,,1.0000000000001907,,,0.5188362002373731,,,0.36905261874205947,,,1.0000000000001907,,,1.0000000000001907,,1942644.4222,14,HYD_0109,636,17.557333594297184,220391.0724,78.37072544338761,221391.0724,5,50014,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.3660834974313,17.55275629247191],[78.3754966925269,17.552881161975378],[78.3753673556722,17.561910857101857],[78.36595423559238,17.561786017624655],[78.3660834974313,17.55275629247191]]]}"
0000000000000000006d,0.7208558052434457,0.08948362618681284,2.7802492695616902E-5,,0.957113170346777,,,0.47408637404423376,,,0.0,3.892954813507613E-5,,0.37160824872491416,,,0.06750886887309307,2.5550303689659867E-5,0.8793970037453185,0.6359459757802394,,,,3.8949125155325715E-5,,0.9999999999996106,,,0.9999999999996106,,,0.7368329836782035,,,0.9318028688427157,,,0.9999999999996864,,,0.9999999999996106,,,1.0000000275711454,,,0.9999999999996106,,,0.46841719746571425,,,0.2310989946126038,4.9452373787042984E-5,,0.9999999999996106,,,0.17990145840991228,4.109790538393678E-5,,0.33297860635741505,,,0.3398140048295101,1.379281184065884E-5,,0.9999999999996106,,,0.9999999654352834,,,0.5098473429677886,,,1.0000000208451394,,,0.5188362002370721,,,0.36905261874184536,,,0.9999999999996106,,,0.9999999999996106,,1942644.4222,15,HYD_0110,681,17.557458471951886,221391.0724,78.38013861373143,222391.0724,5,50015,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.3754966925269,17.552881161975378],[78.38490980996086,17.553006000063224],[78.38478057170828,17.562035764129288],[78.3753673556722,17.561910857101857],[78.3754966925269,17.552881161975378]]]}"
0000000000000000006e,0.7155131086142323,0.08948362618685472,2.780249269562992E-5,,0.8680263418791387,,,0.34058919247155595,,,0.0,4.43892844264575E-5,,0.37212550640109127,,0.645,0.06750886887312466,2.5550303689671827E-5,0.8328239700374532,0.635945975780537,,,,3.8949125155343936E-5,,1.0000000000000784,,,1.0000000000000784,,,0.7300529082156901,,,0.9318028688431517,,,1.0000000000001055,,,1.000000004616444,,,1.0000000000000784,,,1.0000000000000784,,,0.4684171974659334,,,0.23109899461271194,4.945237378706612E-5,,0.9962913508497404,,,0.12631523317931853,3.400085979941484E-5,,0.33077284748915114,,,0.3182163069978001,1.3778296129082448E-5,,1.0000000000000784,,,,,,0.5989452892036627,,,1.000000006553453,,,0.5188362002373148,,,0.36905261874201806,,,1.0000000000000784,,,1.0000000000000784,,1942644.4222,16,HYD_0111,726,17.557581094632745,222391.0724,78.38955176871904,223391.0724,5,50016,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.38490980996086,17.553006000063224],[78.39432302234724,17.553126461198964],[78.3941937091174,17.562156105801378],[78.38478057170828,17.562035764129288],[78.38490980996086,17.553006000063224]]]}"
0000000000000000006f,0.5900676691729324,0.08948362618690021,2.7802492695644055E-5,,0.8387593210353683,,,0.25837394392948515,,,0.0,4.529245416054367E-5,,0.3721255064012805,,0.645,0.06750886887315899,2.5550303689684817E-5,0.8139849624060153,0.6359459757808604,,,,3.5685095798300636E-5,,1.0000000308029233,,,1.000000000000587,,,0.7300528883938305,,,0.9318028688436257,,,1.000000079624627,,,1.0000000010804344,,,1.000000000000587,,,1.000000000000587,,,0.46211243376468514,,,0.23109899461282946,4.945237378709127E-5,,0.9823174830741782,,,0.11152168363339295,3.2041578379012836E-5,,0.29337765422104345,2.6625627144279423E-5,,0.3084742724897288,,,0.9999999999996773,,,,,,0.6906414241063554,,,0.999999999998645,,,0.5051171412280833,,,0.36905261874220574,,,0.9999999599263488,,,1.000000000000587,,1942644.4222,17,HYD_0112,771,17.557703733315257,223391.0724,78.39896493336282,224391.0724,5,50017,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.39432302234724,17.553126461198964],[78.40373615511864,17.553251335504807],[78.40360685371822,17.56228095462219],[78.3941937091174,17.562156105801378],[78.39432302234724,17.553126461198964]]]}"
00000000000000000070,0.5500300751879699,0.08948362618690522,2.7802492695645613E-5,,0.8380811810498858,,,0.24897551536576068,,,0.0,4.5292454160546206E-5,,0.3721255064013013,,,0.06750886887316276,2.5550303689686247E-5,0.7756842105263158,0.635945975780896,,,,3.496641043527975E-5,,1.000000037585145,,,1.000000000000643,,,0.7300528883938715,,,0.9318028688436778,,,1.0000000971566034,,,1.0000000000008207,,,1.000000000000643,,,1.000000000000643,,,0.4607242289130079,,,0.2310989946128424,4.9452373787094044E-5,,0.9794824719435314,,,0.11152168363339919,3.2041578379014624E-5,,0.2851459567155551,2.6625627144279423E-5,,0.30847427248974607,,,0.9999999999995329,,,,,,0.705022215843654,,,0.9999999999986007,,,0.5020964309874895,,,0.36905261874222645,,,0.9999999511027193,,,1.000000000000643,,1942644.4222,18,HYD_0113,816,17.557828604068828,224391.0724,78.40837808285534,225391.0724,5,50018,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.40373615511864,17.553251335504807],[78.41314929408558,17.553376183531334],[78.4130200045259,17.562405865864783],[78.40360685371822,17.56228095462219],[78.40373615511864,17.553251335504807]]]}"
00000000000000000071,0.5370786516853934,0.0894836261867895,2.7802492695609655E-5,0.369,0.8380811810488021,,,0.2489755153654387,,,0.0,4.529245416048763E-5,,0.3757517672555626,,,0.06864728222622266,2.5506501876543602E-5,0.7663595505617979,0.6359459757800736,,,,3.358837264303574E-5,,1.0000000033783987,,,0.9999999999998549,,,0.7300528883929274,,,0.9318028688424728,,,1.0000000087324699,,,1.0000000000000326,,,0.9999999999993499,,,0.9999999654622337,,,0.4316686865578893,,,0.23109899461254352,4.945237378703009E-5,,0.9794824719422647,,,0.11152168363325499,3.204157837897319E-5,,0.15465816517800313,2.6625626612880168E-5,,0.3084742724893471,,,1.0000000000002605,,,,,,0.6872715472754924,3.427249738054399E-5,,1.000000058567507,,,0.4960953229622398,,,0.35892575634815,,,0.9999999956057078,,,0.9999999999993499,,1942644.4222,19,HYD_0114,861,17.557951219857,225391.0724,78.41779124409129,226391.0724,5,50019,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.41314929408558,17.553376183531334],[78.42256252502655,17.553496565349935],[78.42243316055547,17.562526216534266],[78.4130200045259,17.562405865864783],[78.41314929408558,17.553376183531334]]]}"
00000000000000000072,0.6952645985401461,0.08948362618687133,2.7802492695635083E-5,0.36135955056179775,0.8380811810495685,,,0.27325619168457893,3.5428092820969125E-5,,0.0,4.160996089473317E-5,,0.40879055609998344,,0.636,0.08868779087522567,2.4762972665132578E-5,0.7667262773722628,0.6359459757806551,,,,3.34522701450712E-5,,0.9999999999999734,,,1.0000000000002887,,,0.7394300165950015,,,0.9318028688433249,,,1.0000000000002758,,,1.0000000000004616,,,1.0000000000002642,,,0.9999999983379484,,,0.428799003362769,,,0.21973133940165485,4.769999676390776E-5,,0.9794824719431604,,,0.10075159421159309,2.9231018708188937E-5,,0.14177048206333093,2.662562656042404E-5,,0.3084742724896293,,,1.000000000000303,,,,,,0.5865375571948782,3.425734207787774E-5,,1.0000000028186709,,,0.49550262093557107,,,0.35630453474396323,,,1.000000000000768,,,1.0000000000002642,,1942644.4222,20,HYD_0115,906,17.55807382354184,226391.0724,78.42720442586398,227391.0724,5,50020,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.42256252502655,17.553496565349935],[78.43197567342143,17.553621360691398],[78.43184632082173,17.56265107470251],[78.42243316055547,17.562526216534266],[78.42256252502655,17.553496565349935]]]}"
00000000000000000073,0.6844575645756458,0.0888778458084627,2.7993951799172837E-5,,0.8380811810490187,,,0.17964616004851156,3.659293385408141E-5,,0.0,4.085671025675985E-5,,0.4485532017848472,,0.6322121212121212,0.10064945662658238,2.5889419086668125E-5,0.7999409594095942,0.6381936405453275,,,,3.3428246305906354E-5,,0.9999999987437407,,,0.9999999999993373,,,0.9488891208671277,,,0.9444561729388163,,,0.9999999999995934,,,0.9993962670641433,,,0.9999999999996086,,,1.000000002347634,,,0.4285463547616389,,,0.14671686291688896,3.6444474972071756E-5,,0.9437347170828703,,,0.08042115718123148,2.3925593268349715E-5,,0.14177048206323797,2.6625626560406585E-5,,0.308474272489427,,,0.9999999999996612,,,,,,0.45011374474908733,3.3484295056560856E-5,,0.9999999998813375,,,0.49764677698295634,,,0.3562302887438334,,,0.9999999999994083,,,0.9999999999996086,,1942644.4222,21,HYD_0116,951,17.558196436413176,227391.0724,78.43661757418121,228391.0724,5,50021,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.43197567342143,17.553621360691398],[78.44138882505638,17.553741773385408],[78.44125948433944,17.56277146096766],[78.43184632082173,17.56265107470251],[78.43197567342143,17.553621360691398]]]}"
00000000000000000074,0.6753045112781955,0.07076401734067263,3.2755895280363164E-5,,0.8380811810496519,,,0.1752169990156629,3.7565405048086275E-5,,0.0,4.085820537015281E-5,,0.4573062139712396,,0.6375454545454545,0.11630453767087562,2.76520276409397E-5,0.7994248120300753,0.6732580026095959,,,,3.229047081158476E-5,,0.9999999741233133,,,1.0000000000002134,,,0.9563763737682005,,,0.9841246604923013,,,1.0000000000002605,,,0.999246703256974,,,1.0000000000003637,,,1.0000000527632598,,,0.42280163752751176,,,0.14671686291699979,3.644447497209928E-5,,0.880595922470413,,,0.08042115718129222,2.3925593268367784E-5,,0.14177048206334503,2.6625626560426687E-5,,0.30831932763021686,2.497216475823205E-5,,1.000000000000323,,,,,,0.3638406812302077,3.347923913894678E-5,,0.9999999963848911,,,0.5071685670247977,,,0.3562302887441024,,,1.0000000000001208,,,1.000000003857649,,1942644.4222,22,HYD_0117,996,17.55831796647466,228391.0724,78.44603112649952,229391.0724,5,50022,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.44138882505638,17.553741773385408],[78.4508019789459,17.553862159566926],[78.45067265012308,17.562896354966654],[78.44125948433944,17.56277146096766],[78.44138882505638,17.553741773385408]]]}"
00000000000000000075,0.5154022556390978,0.03377031162381669,3.4737659007083146E-5,,0.8399448812582286,,,0.19735090366491784,3.850379657517326E-5,,0.0,4.089537081351151E-5,,0.4544782745409852,,0.6228787878787879,0.125774611061198,2.8718266706429316E-5,0.7722819548872182,0.6751600503922502,,,,2.700119537294694E-5,,1.0000000000001308,,,1.0000000000002118,,,0.9563763737679934,,,0.9841246604920882,,,1.0000000000001024,,,0.9993428752114456,,,1.000000000000147,,,0.999999999995747,,,0.4226986691634483,,,0.146716862916968,3.644447497209139E-5,,0.8805959224702224,,,0.08175383108743432,2.4135075005370284E-5,,0.14177048206331433,2.6625626560420924E-5,,0.30020084134148506,2.497216491015972E-5,,1.000000000000161,,,,,,0.2832137298669826,3.36653419733081E-5,,0.9998691016864194,,,0.5163595119714852,,,0.35623028874402524,,,1.000000000000722,,,1.0000000383758176,,1942644.4222,23,HYD_0118,1041,17.55844093271277,229391.0724,78.45544461673168,230391.0724,5,50023,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.4508019789459,17.553862159566926],[78.46021513410442,17.55398705364059],[78.46009032723654,17.563016686100692],[78.45067265012308,17.562896354966654],[78.4508019789459,17.553862159566926]]]}"
00000000000000000076,0.5489625468164794,0.03377031162380238,3.473765900706843E-5,,0.8529952372506152,,,0.20299420949080046,3.97857793582293E-5,,0.0,4.103656213090788E-5,,0.45267405301931385,,0.6029571428571429,0.1280761809507878,2.8977400643531826E-5,0.7495955056179775,0.6751600503919641,,,,2.698291973501163E-5,,0.9999999999996643,,,0.9999999999997514,,,0.9563763737675883,,,0.9841246604916711,,,0.9999999999993359,,,0.9971869821130426,,,0.9999999999997232,,,0.9999999999691905,,,0.42195221744786365,,,0.14671686291690583,3.6444474972075944E-5,,0.8667526472802707,,,0.09161948133917673,2.5685847134911406E-5,,0.1392418745016628,2.6749893966126458E-5,,0.2573675114586759,2.4972165739966453E-5,,0.9999999999996768,,,,,,0.2185382327702149,3.502649841371128E-5,,0.9972580147699236,,,0.5198400575807987,,,0.3562276718602757,,,0.9999999999997898,,,1.000000008532347,,1942644.4222,24,HYD_0119,1086,17.558562115484758,230391.0724,78.46485931712593,231391.0724,5,50024,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.46021513410442,17.55398705364059],[78.46962828954611,17.55410747582167],[78.46950349417942,17.56313716991812],[78.46009032723654,17.563016686100692],[78.46021513410442,17.55398705364059]]]}"
00000000000000000077,0.5376554307116105,0.03377031162382344,3.4737659007090085E-5,,0.8578574657443162,,,0.1514079049326703,4.262138859729108E-5,,0.0,4.109677422920984E-5,,0.45220530033127265,,0.591,0.12956388596310042,2.9118707747371944E-5,0.7447565543071162,0.675160050392385,,,,2.6982919735028453E-5,,1.0000000005412528,,,1.0000000000003468,,,0.9550513089612697,,,0.9841246604922851,,,1.0000000000002855,,,0.9906459159444237,,,1.0000000000003468,,,1.0000000000003468,,,0.4151826212948904,1.0803450989405564E-5,,0.14671686291699731,3.644447497209868E-5,,0.7784475916718245,,,0.09738876670602364,2.659271558514787E-5,,0.12234681542360044,2.7580194876796344E-5,,0.2533254220300803,2.497216533843324E-5,,1.0000000000003146,,,,,,0.19164962026139248,3.575890159506235E-5,,0.9894867075148602,,,0.5211459968489915,,,0.35618544167733956,,,1.000000000000038,,,1.0000000014173769,,1942644.4222,25,HYD_0120,1131,17.55868252458045,231391.0724,78.47427244828356,232391.0724,5,50025,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.46962828954611,17.55410747582167],[78.47904144428503,17.554227871490585],[78.47891657371477,17.56325753302473],[78.46950349417942,17.56313716991812],[78.46962828954611,17.55410747582167]]]}"
00000000000000000078,0.5506165413533834,0.03377031162381364,3.473765900708001E-5,,0.8578574657440671,,,0.1559577030411928,4.4234935589628906E-5,,0.0,4.048931302001154E-5,,0.45220530033114126,,,0.13407280981299036,2.714043549722032E-5,0.7528909774436088,0.6751600503921891,,,,2.770025248093774E-5,,1.000000001861876,,,1.0000000000000566,,,0.9423264521936787,,,0.9841246604919992,,,0.9999999999999691,,,0.9963112203975222,,,1.0000000000000566,,,1.0000000000000566,,,0.3825638903708355,1.080345099759548E-5,,0.1467248353496034,3.64446174730321E-5,,0.6887729167938622,,,0.097498453322971,2.658166877874478E-5,,0.10351284073999388,2.8447469236632125E-5,,0.2629845013481166,2.4972165687746462E-5,,1.0000000000000788,,,,,,0.1822659998113623,3.567284083958258E-5,,0.9893845319748483,,,0.521777435360407,,,0.35603983240516507,,,1.0000000000000016,,,1.0000000060948442,,1942644.4222,26,HYD_0121,1176,17.558801797171796,232391.0724,78.48368597251938,233391.0724,5,50026,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.47904144428503,17.554227871490585],[78.4884545973351,17.554343794806815],[78.48832973829595,17.56337787450741],[78.47891657371477,17.56325753302473],[78.47904144428503,17.554227871490585]]]}"
00000000000000000079,0.5514962406015038,0.03377031162379743,3.473765900706333E-5,,0.8578574657436555,,,0.15914798248128165,4.4674379770869245E-5,,0.0,3.836193351443167E-5,,0.4522053003309244,,,0.14524977401568365,2.2083776000114327E-5,0.7547706766917293,0.6751600503918652,,,,2.9597824532427237E-5,,0.9999999999995768,,,0.9999999999995768,,,0.9203801695080125,,,0.9841246604915269,,,0.9999999999995645,,,0.9996126874018444,,,0.9999999999995768,,,0.9999999999995768,,,0.35705000162109524,1.0803451004899193E-5,,0.14674609516992948,3.644499747553201E-5,,0.6887729167935318,,,0.0977909509681927,2.6552210628344375E-5,,0.10376168584757042,2.828125501406328E-5,,0.28679873740715195,2.4972165327429055E-5,,0.999999999999599,,,,,,0.17433072054616178,3.544473030088896E-5,,0.9893845319743739,,,0.521780610084313,,,0.35592452696290205,,,0.9999999999999757,,,0.9999999999997327,,1942644.4222,27,HYD_0122,1221,17.55891991338633,233391.0724,78.49309838708598,234391.0724,5,50027,1943644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.4884545973351,17.554343794806815],[78.49786783440966,17.55446414240734],[78.49774290021297,17.563493832089456],[78.48832973829595,17.56337787450741],[78.4884545973351,17.554343794806815]]]}"
